GameNumber,Date,Color,Opponent,Result,Outcome,MyElo,OpponentElo,TimeControl,ECO,Opening,Termination,Site,NumPlies,TimeCategory
5818,2025.12.01,White,asay4456,1-0,Win,752,721,180+2,B10,,KatsMeow23 won by checkmate,Chess.com,39,Blitz
5819,2025.12.02,White,pmekari,0-1,Loss,743,737,180+2,B10,,pmekari won by resignation,Chess.com,12,Blitz
5820,2025.12.03,Black,tysomethin,1-0,Loss,735,759,180+2,B28,,tysomethin won on time,Chess.com,53,Blitz
5821,2025.12.06,Black,MarcelBrune,0-1,Win,742,673,180+2,A56,,KatsMeow23 won on time,Chess.com,46,Blitz
5822,2025.12.06,Black,wahzedelia,0-1,Win,750,740,180+2,A43,,KatsMeow23 won by resignation,Chess.com,40,Blitz
5823,2025.12.06,Black,EDouARdT91,0-1,Win,760,809,180+2,A15,,KatsMeow23 won on time,Chess.com,54,Blitz
5824,2025.12.06,White,may0rst,1-0,Win,768,772,180+2,C45,,KatsMeow23 won on time,Chess.com,53,Blitz
5825,2025.12.06,White,AnsleyGn,0-1,Loss,760,772,180+2,C45,,AnsleyGn won by checkmate,Chess.com,82,Blitz
5826,2025.12.06,Black,Aaron926362NoobAtChess,1-0,Loss,752,752,180+2,B30,,Aaron926362NoobAtChess won by checkmate,Chess.com,129,Blitz
5827,2025.12.06,White,gargaditya797,0-1,Loss,744,746,180+2,C45,,gargaditya797 won by resignation,Chess.com,54,Blitz
5828,2025.12.06,Black,Cyrkowiec,1-0,Loss,737,793,180+2,B40,,Cyrkowiec won by checkmate,Chess.com,25,Blitz
5829,2025.12.06,White,Cyrkowiec,0-1,Loss,730,800,180+2,B32,,Cyrkowiec won on time,Chess.com,90,Blitz
5830,2025.12.06,White,MakeMeAMonkey,1-0,Win,739,715,180+2,C41,,KatsMeow23 won on time,Chess.com,59,Blitz
5831,2025.12.06,White,ArthurVeidt,1-0,Win,745,661,180+2,C45,,KatsMeow23 won - game abandoned,Chess.com,35,Blitz
5832,2025.12.07,Black,Kenzsu221,1-0,Loss,736,730,180+2,B23,,Kenzsu221 won by resignation,Chess.com,47,Blitz
5833,2025.12.07,Black,sirrpb,1-0,Loss,728,738,180+2,B28,,sirrpb won on time,Chess.com,123,Blitz
5834,2025.12.07,Black,littlegull,1-0,Loss,720,754,180+2,A43,,littlegull won by checkmate,Chess.com,65,Blitz
5835,2025.12.07,White,PerevozchikovAndrei,1-0,Win,728,717,180+2,C45,,KatsMeow23 won by resignation,Chess.com,55,Blitz
5836,2025.12.07,Black,kaitlynt,0-1,Win,734,649,180+2,A43,,KatsMeow23 won by checkmate,Chess.com,42,Blitz
5837,2025.12.07,White,repoman99x,1-0,Win,742,737,180+2,C42,,KatsMeow23 won by checkmate,Chess.com,33,Blitz
5838,2025.12.07,Black,bruhmeister1,1-0,Loss,734,742,180+2,A01,,bruhmeister1 won by checkmate,Chess.com,61,Blitz
5839,2025.12.07,White,Popko1956,1-0,Win,742,737,180+2,C00,,KatsMeow23 won by resignation,Chess.com,51,Blitz
5840,2025.12.07,Black,Luisangel1997,0-1,Win,750,753,180+2,D02,,KatsMeow23 won by resignation,Chess.com,38,Blitz
5841,2025.12.07,White,LSMarshall,1-0,Win,758,730,180+2,C45,,KatsMeow23 won by resignation,Chess.com,61,Blitz
5842,2025.12.07,White,Serdar702,0-1,Loss,750,784,180+2,B06,,Serdar702 won on time,Chess.com,82,Blitz
5843,2025.12.09,Black,eliyahuarlev,0-1,Win,757,720,180+2,A01,,KatsMeow23 won on time,Chess.com,34,Blitz
5844,2025.12.09,Black,gunter50,0-1,Win,765,728,180+2,B20,,KatsMeow23 won by resignation,Chess.com,34,Blitz
5845,2025.12.09,White,moglubey,0-1,Loss,757,757,180+2,C45,,moglubey won on time,Chess.com,88,Blitz
5846,2025.12.09,White,Cuzss,0-1,Loss,749,776,180+2,C47,,Cuzss won on time,Chess.com,50,Blitz
5847,2025.12.09,Black,GoozDaddy,1-0,Loss,741,777,180+2,A46,,GoozDaddy won on time,Chess.com,59,Blitz
5848,2025.12.09,Black,dxd1741,0-1,Win,981,945,600,B20,,KatsMeow23 won by checkmate,Chess.com,56,Rapid
5849,2025.12.10,White,supersleepytoken,1-0,Win,749,732,180+2,B08,,KatsMeow23 won - game abandoned,Chess.com,31,Blitz
5850,2025.12.10,Black,property-barber,1-0,Loss,740,730,180+2,B20,,property-barber won on time,Chess.com,99,Blitz
5851,2025.12.10,White,husain3775,1-0,Win,748,722,180+2,C45,,KatsMeow23 won by checkmate,Chess.com,25,Blitz
5852,2025.12.10,Black,DrunkenKento,1-0,Loss,741,794,180+2,B28,,DrunkenKento won on time,Chess.com,45,Blitz
5853,2025.12.10,Black,donaugalde,0-1,Win,748,701,180+2,B30,,KatsMeow23 won by resignation,Chess.com,42,Blitz
5854,2025.12.10,White,sahwi_id,0-1,Loss,741,810,180+2,B50,,sahwi_id won on time,Chess.com,42,Blitz
5855,2025.12.10,Black,coverde,1-0,Loss,733,761,180+2,B20,,coverde won on time,Chess.com,59,Blitz
5856,2025.12.10,White,Taskarab,0-1,Loss,725,731,180+2,B36,,Taskarab won on time,Chess.com,40,Blitz
5857,2025.12.11,White,InfiknightyOhYeah,1-0,Win,735,809,180+2,B00,,KatsMeow23 won - game abandoned,Chess.com,31,Blitz
5858,2025.12.11,Black,JasonMelts,1-0,Loss,727,761,180+2,A40,,JasonMelts won on time,Chess.com,47,Blitz
5859,2025.12.11,White,IreneEng,1-0,Win,734,680,180+2,B01,,KatsMeow23 won by resignation,Chess.com,41,Blitz
5860,2025.12.11,Black,Szityo9,1-0,Loss,726,721,180+2,B20,,Szityo9 won on time,Chess.com,31,Blitz
5861,2025.12.12,White,shurley96,0-1,Loss,718,740,180+2,C45,,shurley96 won by resignation,Chess.com,56,Blitz
5862,2025.12.12,White,gododgerscats13,1-0,Win,989,979,600,C45,,KatsMeow23 won by checkmate,Chess.com,77,Rapid
5863,2025.12.12,White,TricioTricio,0-1,Loss,710,739,180+2,C45,,TricioTricio won - game abandoned,Chess.com,8,Blitz
5864,2025.12.12,Black,salvogel,1-0,Loss,981,988,600,B20,,salvogel won - game abandoned,Chess.com,7,Rapid
5865,2025.12.12,Black,GoodGame031291,1-0,Loss,973,971,600,B40,,GoodGame031291 won by resignation,Chess.com,71,Rapid
5866,2025.12.13,White,brownmagic28,0-1,Loss,701,676,180+2,A04,,brownmagic28 won on time,Chess.com,50,Blitz
5867,2025.12.13,White,carlanalang,0-1,Loss,692,685,180+2,C45,,carlanalang won on time,Chess.com,50,Blitz
5868,2025.12.13,Black,dislecsico,1-0,Loss,684,707,180+2,B28,,dislecsico won by resignation,Chess.com,71,Blitz
5869,2025.12.14,Black,alpcss,0-1,Win,692,657,180+2,B28,,KatsMeow23 won by resignation,Chess.com,24,Blitz
5870,2025.12.14,White,dylanpp12,0-1,Loss,683,677,180+2,A04,,dylanpp12 won by checkmate,Chess.com,124,Blitz
5871,2025.12.14,Black,batnil,0-1,Win,691,688,180+2,B28,,KatsMeow23 won - game abandoned,Chess.com,24,Blitz
5872,2025.12.14,Black,MarcosAlonso91,1-0,Loss,683,688,180+2,B28,,MarcosAlonso91 won by checkmate,Chess.com,45,Blitz
5873,2025.12.15,White,BertBerger,0-1,Loss,677,778,180+2,B01,,BertBerger won by checkmate,Chess.com,136,Blitz
5874,2025.12.15,Black,chessgoddd,0-1,Win,685,654,180+2,B28,,KatsMeow23 won by checkmate,Chess.com,62,Blitz
5875,2025.12.15,White,chessgoddd,0-1,Loss,676,663,180+2,A04,,chessgoddd won on time,Chess.com,64,Blitz
5876,2025.12.16,White,wa_Yoan_SF,0-1,Loss,668,711,180+2,C45,,wa_Yoan_SF won by resignation,Chess.com,57,Blitz
5877,2025.12.16,Black,printPRANJAL,0-1,Win,676,646,180+2,A43,,KatsMeow23 won by resignation,Chess.com,46,Blitz
5878,2025.12.16,White,BlunderKing_61,0-1,Loss,669,720,180+2,B12,,BlunderKing_61 won by checkmate,Chess.com,164,Blitz
5879,2025.12.17,Black,tripleaaa6,1-0,Loss,663,756,180+2,B20,,tripleaaa6 won by resignation,Chess.com,81,Blitz
5880,2025.12.18,White,Alekdamaster,1-0,Win,669,568,180+2,D02,,KatsMeow23 won on time,Chess.com,45,Blitz
5881,2025.12.18,White,rodrigolopezrobles,1-0,Win,973,100,600,C00,,KatsMeow23 won by checkmate,Chess.com,47,Rapid
5882,2025.12.19,White,nocompo7,1-0,Win,677,540,180+2,C45,,KatsMeow23 won on time,Chess.com,39,Blitz
5883,2025.12.19,White,Anthony75310,0-1,Loss,668,634,180+2,C45,,Anthony75310 won on time,Chess.com,98,Blitz
5884,2025.12.19,Black,Ponte147,1-0,Loss,659,624,180+2,B20,,Ponte147 won on time,Chess.com,49,Blitz
5885,2025.12.19,Black,frwhatrich,1-0,Loss,651,683,180+2,B20,,frwhatrich won on time,Chess.com,43,Blitz
5886,2025.12.19,White,okaaina1,0-1,Loss,965,977,600,B00,,okaaina1 won on time,Chess.com,74,Rapid
5887,2025.12.19,Black,niefter,0-1,Win,660,667,180+2,B28,,KatsMeow23 won by checkmate,Chess.com,48,Blitz
5888,2025.12.20,White,BestStratIsToSackTheKing,1-0,Win,667,590,180+2,C45,,KatsMeow23 won by resignation,Chess.com,29,Blitz
5889,2025.12.20,White,alaskaskater,0-1,Loss,659,674,180+2,C45,,alaskaskater won on time,Chess.com,50,Blitz
5890,2025.12.20,Black,GiannisMoura,1-0,Loss,653,748,180+2,B20,,GiannisMoura won on time,Chess.com,43,Blitz
5891,2025.12.20,Black,negmarronallstars,0-1,Win,661,661,180+2,B40,,KatsMeow23 won by resignation,Chess.com,42,Blitz
5892,2025.12.21,White,acepilot15,0-1,Loss,653,664,180+2,A43,,acepilot15 won on time,Chess.com,52,Blitz
5893,2025.12.21,Black,3llii,0-1,Win,661,654,180+2,B20,,KatsMeow23 won on time,Chess.com,74,Blitz
5894,2025.12.22,Black,Halffro777,0-1,Win,669,653,180+2,B20,,KatsMeow23 won by resignation,Chess.com,38,Blitz
5895,2025.12.22,White,Galli1234,0-1,Loss,661,664,180+2,B10,,Galli1234 won by checkmate,Chess.com,108,Blitz
5896,2025.12.23,White,Cennieeee,1-0,Win,669,671,180+2,B30,,KatsMeow23 won by resignation,Chess.com,55,Blitz
5897,2025.12.23,Black,itstrentwho,0-1,Win,677,644,180+2,A43,,KatsMeow23 won on time,Chess.com,46,Blitz
5898,2025.12.23,Black,Restro0000,1-0,Loss,669,668,180+2,A43,,Restro0000 won on time,Chess.com,59,Blitz
5899,2025.12.23,White,HAMZAHANNA,1-0,Win,677,654,180+2,C45,,KatsMeow23 won on time,Chess.com,55,Blitz
5900,2025.12.24,White,303Jake303,1-0,Win,685,652,180+2,B33,,KatsMeow23 won by checkmate,Chess.com,49,Blitz
5901,2025.12.24,Black,303Jake303,1-0,Loss,676,661,180+2,A43,,303Jake303 won by checkmate,Chess.com,93,Blitz
5902,2025.12.24,White,303Jake303,0-1,Loss,668,669,180+2,D02,,303Jake303 won on time,Chess.com,64,Blitz
5903,2025.12.25,Black,dudeis10,1-0,Loss,661,722,180+2,A43,,dudeis10 won on time,Chess.com,31,Blitz
5904,2025.12.25,Black,chuchitokev,0-1,Win,668,619,180+2,A40,,KatsMeow23 won on time,Chess.com,94,Blitz
5905,2025.12.26,White,Salted-Coffee,1-0,Win,677,683,180+2,C45,,KatsMeow23 won by checkmate,Chess.com,111,Blitz
5906,2025.12.26,White,Houiskk,0-1,Loss,668,663,180+2,C45,,Houiskk won by checkmate,Chess.com,48,Blitz
5907,2025.12.27,Black,lunaatuna,1-0,Loss,660,669,180+2,B30,,lunaatuna won on time,Chess.com,51,Blitz
5908,2025.12.27,Black,RaoulGili,1-0,Loss,652,656,180+2,A04,,RaoulGili won on time,Chess.com,41,Blitz
5909,2025.12.27,White,RochiEnn,0-1,Loss,957,970,600,C45,,RochiEnn won by checkmate,Chess.com,32,Rapid
5910,2025.12.27,Black,CesarCabellos,0-1,Win,659,621,180+2,B21,,KatsMeow23 won by resignation,Chess.com,31,Blitz
5911,2025.12.27,White,Zfidel,1-0,Win,667,658,180+2,C00,,KatsMeow23 won by resignation,Chess.com,17,Blitz
5912,2025.12.27,Black,microfatigue15,1-0,Loss,659,671,180+2,B20,,microfatigue15 won by checkmate,Chess.com,115,Blitz
5913,2025.12.28,White,qusai888,0-1,Loss,650,630,180+2,B00,,qusai888 won on time,Chess.com,62,Blitz
5914,2025.12.28,Black,Fomoattack,1-0,Loss,642,660,180+2,B40,,Fomoattack won by checkmate,Chess.com,59,Blitz
5915,2025.12.28,White,Apu_Kontiki,1-0,Win,649,597,180+2,B40,,KatsMeow23 won by resignation,Chess.com,51,Blitz
5916,2025.12.28,White,tungthaiminh,0-1,Loss,642,720,180+2,D00,,tungthaiminh won by checkmate,Chess.com,58,Blitz
5917,2025.12.28,Black,MouathKay,1-0,Loss,634,654,180+2,A15,,MouathKay won on time,Chess.com,91,Blitz
5918,2025.12.28,Black,RishatNafikovF,1-0,Loss,626,660,180+2,B30,,RishatNafikovF won on time,Chess.com,47,Blitz
5919,2025.12.28,White,Tim838384,0-1,Loss,949,969,600,C45,,Tim838384 won by checkmate,Chess.com,56,Rapid
5920,2025.12.28,Black,Panquekka,1-0,Loss,941,975,600,B28,,Panquekka won by resignation,Chess.com,102,Rapid
5921,2025.12.28,White,michelelobaccaro,0-1,Loss,933,943,600,D02,,michelelobaccaro won by resignation,Chess.com,38,Rapid
5922,2025.12.28,White,seekode,0-1,Loss,925,951,600,D02,,seekode won by resignation,Chess.com,98,Rapid
5923,2025.12.29,Black,crapers,0-1,Win,634,598,180+2,B28,,KatsMeow23 won on time,Chess.com,58,Blitz
5924,2025.12.29,Black,AXIAL-TERMINAL,1-0,Loss,625,614,180+2,B40,,AXIAL-TERMINAL won by checkmate,Chess.com,59,Blitz
5925,2025.12.29,Black,revolutionlist,1-0,Loss,617,612,180+2,A46,,revolutionlist won on time,Chess.com,51,Blitz
5926,2025.12.29,White,Ranjjp,1-0,Win,933,909,600,A40,,KatsMeow23 won - game abandoned,Chess.com,47,Rapid
5927,2025.12.29,White,tinegab,0-1,Loss,925,1039,600,D02,,tinegab won by resignation,Chess.com,44,Rapid
5928,2025.12.29,Black,lodgaard,1-0,Loss,610,651,180+2,A43,,lodgaard won on time,Chess.com,75,Blitz
5929,2025.12.29,Black,CrunchyTown,0-1,Win,618,622,180+2,B22,,KatsMeow23 won by checkmate,Chess.com,54,Blitz
5930,2025.12.30,White,chiggitycheckurself,0-1,Loss,611,661,180+2,D02,,chiggitycheckurself won on time,Chess.com,74,Blitz
5931,2025.12.30,White,Avijeet14,0-1,Loss,602,596,180+2,C00,,Avijeet14 won on time,Chess.com,56,Blitz
5932,2025.12.30,Black,Seguroslyj,0-1,Win,610,583,180+2,B28,,KatsMeow23 won by checkmate,Chess.com,68,Blitz
5933,2025.12.30,White,Seguroslyj,0-1,Loss,601,592,180+2,C02,,Seguroslyj won on time,Chess.com,62,Blitz
5934,2025.12.30,Black,DARKSEID202,0-1,Win,608,562,180+2,A43,,KatsMeow23 won by resignation,Chess.com,28,Blitz
5935,2025.12.30,White,JD13v0,0-1,Loss,601,639,180+2,B08,,JD13v0 won on time,Chess.com,60,Blitz
5936,2025.12.31,White,roodypie,1-0,Win,609,584,180+2,B12,,KatsMeow23 won by resignation,Chess.com,19,Blitz
5937,2025.12.31,Black,muckyforks,1-0,Loss,601,603,180+2,A43,,muckyforks won on time,Chess.com,99,Blitz
5938,2025.12.31,White,Wing-Attack-Plan-R,0-1,Loss,593,620,180+2,A40,,Wing-Attack-Plan-R won on time,Chess.com,84,Blitz
5939,2025.12.31,Black,Wing-Attack-Plan-R,1-0,Loss,586,627,180+2,A01,,Wing-Attack-Plan-R won on time,Chess.com,79,Blitz
5940,2025.12.31,White,ChairulFahmi,1-0,Win,594,569,180+2,C01,,KatsMeow23 won - game abandoned,Chess.com,21,Blitz
5941,2025.12.31,White,zarkoka,0-1,Loss,587,643,180+2,D02,,zarkoka won on time,Chess.com,46,Blitz
5942,2025.12.31,White,nickelllllll,0-1,Loss,917,938,600,B23,,nickelllllll won on time,Chess.com,70,Rapid
5943,2025.12.31,Black,MrDJESER,1-0,Loss,909,927,600,A40,,MrDJESER won on time,Chess.com,133,Rapid
5944,2025.12.31,Black,Parthtopi,0-1,Win,917,886,600,B28,,KatsMeow23 won on time,Chess.com,76,Rapid
5945,2026.01.01,Black,lekhanhky,0-1,Win,596,603,180+2,B28,,KatsMeow23 won by resignation,Chess.com,45,Blitz
5946,2026.01.01,White,AmoARMIN2,0-1,Loss,588,607,180+2,C45,,AmoARMIN2 won on time,Chess.com,40,Blitz
5947,2026.01.01,Black,RHAEL_CORONA,1-0,Loss,580,597,180+2,C00,,RHAEL_CORONA won by checkmate,Chess.com,77,Blitz
5948,2026.01.01,Black,RobertoMED,0-1,Win,587,536,180+2,B21,,KatsMeow23 won by checkmate,Chess.com,40,Blitz
5949,2026.01.01,White,ToolAPCPuscifer,0-1,Loss,580,657,180+2,C41,,ToolAPCPuscifer won on time,Chess.com,96,Blitz
5950,2026.01.01,White,halomessi,0-1,Loss,574,691,180+2,C45,,halomessi won by checkmate,Chess.com,40,Blitz
5951,2026.01.01,Black,Solarberry,0-1,Win,583,630,180+2,B20,,KatsMeow23 won by resignation,Chess.com,2,Blitz
5952,2026.01.01,White,ahmadza7,0-1,Loss,575,575,180+2,B33,,ahmadza7 won on time,Chess.com,48,Blitz
5953,2026.01.01,White,nguyengiaquy11,1-0,Win,925,929,600,C45,,KatsMeow23 won by resignation,Chess.com,17,Rapid
5954,2026.01.01,Black,maricelmiclaus,0-1,Win,933,930,600,B28,,KatsMeow23 won by checkmate,Chess.com,74,Rapid
5955,2026.01.01,White,SHACKLES869,1/2-1/2,Draw,933,950,600,B56,,Game drawn by repetition,Chess.com,73,Rapid
5956,2026.01.01,Black,Dilshodbek86,0-1,Win,941,908,600,B20,,KatsMeow23 won - game abandoned,Chess.com,50,Rapid
5957,2026.01.01,Black,Eagle1one,0-1,Win,949,919,600,A00,,KatsMeow23 won by resignation,Chess.com,34,Rapid
5958,2026.01.01,White,MCarolineT,1-0,Win,957,945,600,B00,,KatsMeow23 won by checkmate,Chess.com,85,Rapid
5959,2026.01.01,Black,Marklee27,1-0,Loss,949,973,600,B40,,Marklee27 won by resignation,Chess.com,67,Rapid
5960,2026.01.01,White,Iltemon,0-1,Loss,570,707,180+2,A80,,Iltemon won on time,Chess.com,52,Blitz
5961,2026.01.01,White,Jnanesh_h_u,1-0,Win,578,566,180+2,C45,,KatsMeow23 won by checkmate,Chess.com,151,Blitz
5962,2026.01.02,Black,Ali19885,1-0,Loss,570,605,180+2,A43,,Ali19885 won on time,Chess.com,51,Blitz
5963,2026.01.02,Black,ElijahAzrael_19,1-0,Loss,560,503,180+2,B40,,ElijahAzrael_19 won on time,Chess.com,51,Blitz
5964,2026.01.02,Black,Samyak_Haranmare,0-1,Win,956,919,600,B20,,KatsMeow23 won on time,Chess.com,46,Rapid
5965,2026.01.02,White,mrketanmehta,1-0,Win,964,942,600,C00,,KatsMeow23 won by resignation,Chess.com,89,Rapid
5966,2026.01.02,White,avCva_aCa,0-1,Loss,956,959,600,C45,,avCva_aCa won on time,Chess.com,90,Rapid
5967,2026.01.02,White,Cakeplus,1-0,Win,964,966,600,D05,,KatsMeow23 won - game abandoned,Chess.com,43,Rapid
5968,2026.01.02,Black,KMXYZ12,0-1,Win,972,967,600,B23,,KatsMeow23 won by checkmate,Chess.com,144,Rapid
5969,2026.01.02,White,KMXYZ12,1-0,Win,980,959,600,D02,,KatsMeow23 won by checkmate,Chess.com,57,Rapid
5970,2026.01.02,Black,ArqamHamza,0-1,Win,988,964,600,B20,,KatsMeow23 won - game abandoned,Chess.com,30,Rapid
5971,2026.01.02,Black,ghostmut,1-0,Loss,981,1017,600,B40,,ghostmut won on time,Chess.com,123,Rapid
5972,2026.01.02,Black,gandolfbala,1-0,Loss,973,984,600,A01,,gandolfbala won by resignation,Chess.com,101,Rapid
5973,2026.01.02,White,TherealHarryMaguire,0-1,Loss,552,568,180+2,A40,,TherealHarryMaguire won on time,Chess.com,60,Blitz
5974,2026.01.02,Black,alonsolahoz,0-1,Win,560,557,180+2,A43,,KatsMeow23 won - game abandoned,Chess.com,30,Blitz
5975,2026.01.02,White,24Charly24,0-1,Loss,552,575,180+2,A40,,24Charly24 won on time,Chess.com,82,Blitz
5976,2026.01.02,White,Krifre96,0-1,Loss,544,565,180+2,C41,,Krifre96 won by resignation,Chess.com,66,Blitz
5977,2026.01.02,White,chessingtonsr,0-1,Loss,536,541,180+2,A80,,chessingtonsr won by checkmate,Chess.com,86,Blitz
5978,2026.01.02,Black,daman872,0-1,Win,545,551,180+2,B40,,KatsMeow23 won on time,Chess.com,34,Blitz
5979,2026.01.03,White,jost3in,1-0,Win,554,564,180+2,A41,,KatsMeow23 won by resignation,Chess.com,21,Blitz
5980,2026.01.03,Black,SparkyKing007,1-0,Loss,546,553,180+2,B20,,SparkyKing007 won by resignation,Chess.com,47,Blitz
5981,2026.01.03,Black,contensity,0-1,Win,554,524,180+2,B20,,KatsMeow23 won by resignation,Chess.com,2,Blitz
5982,2026.01.03,White,Mohammedabdelzaher,0-1,Loss,545,540,180+2,D02,,Mohammedabdelzaher won on time,Chess.com,60,Blitz
5983,2026.01.04,White,masi140,1-0,Win,553,544,180+2,C45,,KatsMeow23 won by resignation,Chess.com,95,Blitz
5984,2026.01.06,White,1FEMBOYLOVER1,1-0,Win,562,568,180+2,B51,,KatsMeow23 won by resignation,Chess.com,15,Blitz
5985,2026.01.06,Black,No-meio-do-seu-rego,1-0,Loss,555,606,180+2,C00,,No-meio-do-seu-rego won on time,Chess.com,71,Blitz
5986,2026.01.06,Black,00_Tyler_00,0-1,Win,563,565,180+2,A43,,KatsMeow23 won by resignation,Chess.com,52,Blitz
5987,2026.01.07,White,caracasjosh,1-0,Win,571,551,180+2,C45,,KatsMeow23 won by checkmate,Chess.com,111,Blitz
5988,2026.01.08,Black,lio50667,0-1,Win,579,572,180+2,B28,,KatsMeow23 won on time,Chess.com,72,Blitz
5989,2026.01.09,White,far_r,1-0,Win,585,484,180+2,B06,,KatsMeow23 won by checkmate,Chess.com,47,Blitz
5990,2026.01.10,Black,henriquepaixao,1-0,Loss,577,588,180+2,A46,,henriquepaixao won on time,Chess.com,63,Blitz
5991,2026.01.10,Black,time2one,0-1,Win,585,587,180+2,B28,,KatsMeow23 won on time,Chess.com,48,Blitz
5992,2026.01.10,White,ZABOUIS,0-1,Loss,577,613,180+2,C45,,ZABOUIS won on time,Chess.com,72,Blitz
5993,2026.01.10,White,ybene,0-1,Loss,569,567,180+2,C45,,ybene won on time,Chess.com,54,Blitz
5994,2026.01.11,Black,amathur2k,1-0,Loss,561,578,180+2,B20,,amathur2k won on time,Chess.com,41,Blitz
5995,2026.01.11,Black,RyeWh1skey,0-1,Win,569,402,180+2,A40,,KatsMeow23 won on time,Chess.com,52,Blitz
5996,2026.01.11,White,Riscuit,0-1,Loss,561,597,180+2,B00,,Riscuit won on time,Chess.com,82,Blitz
5997,2026.01.11,White,rodechris,0-1,Loss,553,551,180+2,B10,,rodechris won by checkmate,Chess.com,60,Blitz
5998,2026.01.11,Black,RupturedVoid,1-0,Loss,544,538,180+2,B20,,RupturedVoid won on time,Chess.com,53,Blitz
5999,2026.01.11,Black,sounsasi123,1-0,Loss,536,533,180+2,A30,,sounsasi123 won on time,Chess.com,41,Blitz
6000,2026.01.11,White,steveshinbone,0-1,Loss,528,544,180+2,C02,,steveshinbone won by resignation,Chess.com,50,Blitz
6001,2026.01.11,Black,iamAWMan,1-0,Loss,519,514,180+2,B20,,iamAWMan won by resignation,Chess.com,113,Blitz
6002,2026.01.11,White,Jack111115,1-0,Win,526,485,180+2,C45,,KatsMeow23 won by resignation,Chess.com,18,Blitz
6003,2026.01.11,Black,MOUNlB,0-1,Win,535,549,180+2,A43,,KatsMeow23 won on time,Chess.com,60,Blitz
6004,2026.01.11,White,ajaycent,1-0,Win,543,509,180+2,C41,,KatsMeow23 won by resignation,Chess.com,53,Blitz
6005,2026.01.11,Black,osocanibal,0-1,Win,551,514,180+2,A43,,KatsMeow23 won on time,Chess.com,64,Blitz
6006,2026.01.11,White,vegajo,0-1,Loss,543,578,180+2,B00,,vegajo won on time,Chess.com,46,Blitz
6007,2026.01.11,White,Syotosis,1-0,Win,551,539,180+2,B10,,KatsMeow23 won on time,Chess.com,85,Blitz
6008,2026.01.12,Black,nikolaicidi,1-0,Loss,543,580,180+2,B20,,nikolaicidi won on time,Chess.com,59,Blitz
6009,2026.01.12,Black,piizza120,1-0,Loss,535,573,180+2,B40,,piizza120 won by resignation,Chess.com,77,Blitz
6010,2026.01.12,White,Toveine,1-0,Win,543,545,180+2,D04,,KatsMeow23 won on time,Chess.com,55,Blitz
6011,2026.01.13,White,xoggyux,0-1,Loss,535,536,180+2,B01,,xoggyux won on time,Chess.com,64,Blitz
6012,2026.01.13,Black,BIGBRAINBANANA99,1-0,Loss,966,1003,600,B28,,BIGBRAINBANANA99 won by checkmate,Chess.com,37,Rapid
6013,2026.01.13,Black,teteu900,0-1,Win,974,949,600,B28,,KatsMeow23 won by checkmate,Chess.com,92,Rapid
6014,2026.01.13,White,primadona80,0-1,Loss,966,998,600,C41,,primadona80 won by resignation,Chess.com,54,Rapid
6015,2026.01.13,White,bdbdivsznj,0-1,Loss,958,956,600,C45,,bdbdivsznj won by resignation,Chess.com,47,Rapid
6016,2026.01.13,Black,Jack_7999,1-0,Loss,950,978,600,B20,,Jack_7999 won by resignation,Chess.com,25,Rapid
6017,2026.01.13,White,KINGSEANTHE1ST,0-1,Loss,942,949,600,D02,,KINGSEANTHE1ST won by resignation,Chess.com,32,Rapid
6018,2026.01.14,Black,dhjdidk,0-1,Win,950,920,600,B20,,KatsMeow23 won by checkmate,Chess.com,118,Rapid
6019,2026.01.14,Black,Ring8_1970,1-0,Loss,942,952,600,B30,,Ring8_1970 won by checkmate,Chess.com,49,Rapid
6020,2026.01.15,Black,Subhadip_Munda,0-1,Win,950,923,600,B40,,KatsMeow23 won by checkmate,Chess.com,60,Rapid
6021,2026.01.15,White,krystek5445,1-0,Win,957,921,600,B27,,KatsMeow23 won by resignation,Chess.com,30,Rapid
6022,2026.01.15,White,jmdumas,0-1,Loss,949,965,600,D02,,jmdumas won on time,Chess.com,60,Rapid
6023,2026.01.15,White,Somebody_05,1-0,Win,544,564,180+2,A40,,KatsMeow23 won by resignation,Chess.com,23,Blitz
6024,2026.01.16,Black,MonaLisas_and_MadHatters,0-1,Win,551,513,180+2,B40,,KatsMeow23 won by resignation,Chess.com,70,Blitz
6025,2026.01.16,White,dvaigneur,1-0,Win,559,560,180+2,C45,,KatsMeow23 won by checkmate,Chess.com,47,Blitz
6026,2026.01.16,Black,johnberdahl,0-1,Win,567,542,180+2,A40,,KatsMeow23 won by resignation,Chess.com,15,Blitz
